| Reward: -2391 | Episode: 0 | Qmax: 37.05823931200751 | Exploration: 0.196 | Step: 232 | LR:0.0015
| Reward: -2736 | Episode: 31 | Qmax: 437.39874891459647 | Exploration: 0.104776628067 | Step: 406 | LR:0.0015
| Reward: -2941 | Episode: 32 | Qmax: 437.05194991332473 | Exploration: 0.102681095506 | Step: 458 | LR:0.0015
| Reward: -3629 | Episode: 33 | Qmax: 438.3149695659578 | Exploration: 0.100627473596 | Step: 453 | LR:0.0015
| Reward: -1946 | Episode: 34 | Qmax: 441.33542651972493 | Exploration: 0.0986149241236 | Step: 363 | LR:0.0015
| Reward: -2092 | Episode: 35 | Qmax: 443.207199204136 | Exploration: 0.0966426256411 | Step: 284 | LR:0.0015
| Reward: -2032 | Episode: 36 | Qmax: 443.3431245840279 | Exploration: 0.0947097731283 | Step: 314 | LR:0.0015
| Reward: -2000 | Episode: 37 | Qmax: 443.8786741129557 | Exploration: 0.0928155776658 | Step: 300 | LR:0.0015
| Reward: -1808 | Episode: 38 | Qmax: 445.2692541428554 | Exploration: 0.0909592661124 | Step: 324 | LR:0.0015
| Reward: -2395 | Episode: 39 | Qmax: 447.25391055203744 | Exploration: 0.0891400807902 | Step: 227 | LR:0.0015
| Reward: -1488 | Episode: 40 | Qmax: 447.32743525505066 | Exploration: 0.0873572791744 | Step: 256 | LR:0.0015
| Reward: -1531 | Episode: 41 | Qmax: 445.1900169243247 | Exploration: 0.0856101335909 | Step: 236 | LR:0.0015
| Reward: -2554 | Episode: 42 | Qmax: 447.4799352740962 | Exploration: 0.0838979309191 | Step: 341 | LR:0.0015
| Reward: -2069 | Episode: 43 | Qmax: 448.3891490418234 | Exploration: 0.0822199723007 | Step: 324 | LR:0.0015
| Reward: -2295 | Episode: 44 | Qmax: 451.4182737647386 | Exploration: 0.0805755728547 | Step: 379 | LR:0.0015
| Reward: -2392 | Episode: 45 | Qmax: 449.1377538177016 | Exploration: 0.0789640613976 | Step: 386 | LR:0.0015
| Reward: -3162 | Episode: 46 | Qmax: 450.9481537741337 | Exploration: 0.0773847801696 | Step: 418 | LR:0.0015
| Reward: -2269 | Episode: 47 | Qmax: 450.82117965470496 | Exploration: 0.0758370845662 | Step: 335 | LR:0.0015
| Reward: -1844 | Episode: 48 | Qmax: 457.5270729503412 | Exploration: 0.0743203428749 | Step: 261 | LR:0.0015
| Reward: -1449 | Episode: 49 | Qmax: 456.8749063210409 | Exploration: 0.0728339360174 | Step: 244 | LR:0.0015
| Reward: -1992 | Episode: 50 | Qmax: 453.6150747240891 | Exploration: 0.0713772572971 | Step: 229 | LR:0.0015
| Reward: -2263 | Episode: 51 | Qmax: 455.1034018776634 | Exploration: 0.0699497121511 | Step: 275 | LR:0.0015
| Reward: -2352 | Episode: 52 | Qmax: 455.7452502829491 | Exploration: 0.0685507179081 | Step: 346 | LR:0.0015
| Reward: -2056 | Episode: 53 | Qmax: 459.4094392295196 | Exploration: 0.0671797035499 | Step: 428 | LR:0.0015
| Reward: -1081 | Episode: 54 | Qmax: 463.7199485959031 | Exploration: 0.0658361094789 | Step: 254 | LR:0.0015
| Reward: -1299 | Episode: 55 | Qmax: 465.0905294418335 | Exploration: 0.0645193872894 | Step: 256 | LR:0.0015
| Reward: -1995 | Episode: 56 | Qmax: 467.906583624371 | Exploration: 0.0632289995436 | Step: 295 | LR:0.0015
| Reward: -1679 | Episode: 57 | Qmax: 465.62403104312693 | Exploration: 0.0619644195527 | Step: 321 | LR:0.0015
| Reward: -1998 | Episode: 58 | Qmax: 465.30622737923846 | Exploration: 0.0607251311617 | Step: 388 | LR:0.0015
| Reward: -1339 | Episode: 59 | Qmax: 467.1169811398702 | Exploration: 0.0595106285384 | Step: 458 | LR:0.0015
| Reward: -1162 | Episode: 60 | Qmax: 467.4417576381138 | Exploration: 0.0583204159677 | Step: 245 | LR:0.0015
| Reward: -1243 | Episode: 61 | Qmax: 467.13540553295707 | Exploration: 0.0571540076483 | Step: 254 | LR:0.0015
| Reward: -1765 | Episode: 62 | Qmax: 466.87665652889376 | Exploration: 0.0560109274953 | Step: 281 | LR:0.0015
| Reward: -994 | Episode: 63 | Qmax: 465.97693863290874 | Exploration: 0.0548907089454 | Step: 203 | LR:0.0015
| Reward: -1894 | Episode: 64 | Qmax: 466.9877470849265 | Exploration: 0.0537928947665 | Step: 284 | LR:0.0015
| Reward: -1235 | Episode: 65 | Qmax: 468.9921854654948 | Exploration: 0.0527170368712 | Step: 255 | LR:0.0015
| Reward: -1675 | Episode: 66 | Qmax: 466.90465787740857 | Exploration: 0.0516626961338 | Step: 416 | LR:0.0015
| Reward: -2004 | Episode: 67 | Qmax: 467.37574271268625 | Exploration: 0.0506294422111 | Step: 430 | LR:0.0015
| Reward: -1581 | Episode: 68 | Qmax: 470.02191563656453 | Exploration: 0.0496168533669 | Step: 304 | LR:0.0015
| Reward: -1511 | Episode: 69 | Qmax: 471.2081085581838 | Exploration: 0.0486245162995 | Step: 405 | LR:0.0015
| Reward: -1418 | Episode: 70 | Qmax: 470.460120779569 | Exploration: 0.0476520259735 | Step: 366 | LR:0.0015
| Reward: -1550 | Episode: 71 | Qmax: 472.22917197407156 | Exploration: 0.0466989854541 | Step: 345 | LR:0.0015
| Reward: -1614 | Episode: 72 | Qmax: 474.7910620010576 | Exploration: 0.045765005745 | Step: 229 | LR:0.0015
| Reward: -1857 | Episode: 73 | Qmax: 474.74380113133844 | Exploration: 0.0448497056301 | Step: 265 | LR:0.0015
| Reward: -2058 | Episode: 74 | Qmax: 473.7240274206876 | Exploration: 0.0439527115175 | Step: 403 | LR:0.0015
| Reward: -5468 | Episode: 75 | Qmax: 474.1303862104647 | Exploration: 0.0430736572871 | Step: 537 | LR:0.0015
| Reward: -1507 | Episode: 76 | Qmax: 474.1262087548463 | Exploration: 0.0422121841414 | Step: 401 | LR:0.0015
| Reward: -2286 | Episode: 77 | Qmax: 475.6001484163346 | Exploration: 0.0413679404586 | Step: 496 | LR:0.0015
| Reward: -1745 | Episode: 78 | Qmax: 476.21699921830714 | Exploration: 0.0405405816494 | Step: 441 | LR:0.0015
| Reward: -1246 | Episode: 79 | Qmax: 477.87300033914556 | Exploration: 0.0397297700164 | Step: 221 | LR:0.0015
| Reward: -1450 | Episode: 80 | Qmax: 476.67459218436426 | Exploration: 0.0389351746161 | Step: 218 | LR:0.0015
| Reward: -1697 | Episode: 81 | Qmax: 476.29460867857324 | Exploration: 0.0381564711238 | Step: 312 | LR:0.0015
| Reward: -1052 | Episode: 82 | Qmax: 478.4770668508926 | Exploration: 0.0373933417013 | Step: 207 | LR:0.0015
| Reward: -1384 | Episode: 83 | Qmax: 475.9099535179847 | Exploration: 0.0366454748673 | Step: 269 | LR:0.0015
| Reward: -1920 | Episode: 84 | Qmax: 476.97015501892264 | Exploration: 0.0359125653699 | Step: 706 | LR:0.0015
| Reward: -1392 | Episode: 85 | Qmax: 476.99531444750335 | Exploration: 0.0351943140625 | Step: 304 | LR:0.0015
| Reward: -3163 | Episode: 86 | Qmax: 475.33414066410717 | Exploration: 0.0344904277813 | Step: 437 | LR:0.0015
| Reward: -837 | Episode: 87 | Qmax: 477.87565979590784 | Exploration: 0.0338006192256 | Step: 208 | LR:0.0015
| Reward: -1007 | Episode: 88 | Qmax: 474.7552987922477 | Exploration: 0.0331246068411 | Step: 279 | LR:0.0015
| Reward: -910 | Episode: 89 | Qmax: 476.00545426253433 | Exploration: 0.0324621147043 | Step: 182 | LR:0.0015
| Reward: -1395 | Episode: 90 | Qmax: 475.01540448115423 | Exploration: 0.0318128724102 | Step: 208 | LR:0.0015
| Reward: -1905 | Episode: 91 | Qmax: 475.11069442976765 | Exploration: 0.031176614962 | Step: 268 | LR:0.0015
| Reward: -1030 | Episode: 92 | Qmax: 473.6450028329525 | Exploration: 0.0305530826628 | Step: 212 | LR:0.0015
| Reward: -1253 | Episode: 93 | Qmax: 474.3326566786993 | Exploration: 0.0299420210095 | Step: 336 | LR:0.0015
| Reward: -1490 | Episode: 94 | Qmax: 476.3274603427985 | Exploration: 0.0293431805893 | Step: 195 | LR:0.0015
| Reward: -4629 | Episode: 95 | Qmax: 473.8698660182202 | Exploration: 0.0287563169775 | Step: 508 | LR:0.0015
| Reward: -2380 | Episode: 96 | Qmax: 470.48527997371446 | Exploration: 0.028181190638 | Step: 347 | LR:0.0015
| Reward: -1087 | Episode: 97 | Qmax: 472.0588430851064 | Exploration: 0.0276175668252 | Step: 188 | LR:0.0015
| Reward: -2757 | Episode: 98 | Qmax: 469.8473123888201 | Exploration: 0.0270652154887 | Step: 751 | LR:0.0015
| Reward: -1177 | Episode: 99 | Qmax: 469.8664168762646 | Exploration: 0.026523911179 | Step: 278 | LR:0.0015
| Reward: -1510 | Episode: 100 | Qmax: 469.73014068603516 | Exploration: 0.0259934329554 | Step: 404 | LR:0.0015
| Reward: -1150 | Episode: 101 | Qmax: 467.41435683069153 | Exploration: 0.0254735642963 | Step: 242 | LR:0.0015
| Reward: -1404 | Episode: 102 | Qmax: 465.89605755129486 | Exploration: 0.0249640930103 | Step: 289 | LR:0.0015
| Reward: -1030 | Episode: 103 | Qmax: 464.4355370070406 | Exploration: 0.0244648111501 | Step: 167 | LR:0.0015
| Reward: -3611 | Episode: 104 | Qmax: 462.3753335886988 | Exploration: 0.0239755149271 | Step: 435 | LR:0.0015
| Reward: -1368 | Episode: 105 | Qmax: 461.37874184192066 | Exploration: 0.0234960046286 | Step: 568 | LR:0.0015
| Reward: -2216 | Episode: 106 | Qmax: 458.2909266797802 | Exploration: 0.023026084536 | Step: 948 | LR:0.0015
| Reward: -2023 | Episode: 107 | Qmax: 458.2328914262672 | Exploration: 0.0225655628453 | Step: 422 | LR:0.0015
| Reward: -2026 | Episode: 108 | Qmax: 455.2238891418274 | Exploration: 0.0225655628453 | Step: 999 | LR:0.0015
| Reward: -2020 | Episode: 109 | Qmax: 452.9271735757084 | Exploration: 0.0221142515884 | Step: 590 | LR:0.0015
| Reward: -1741 | Episode: 110 | Qmax: 451.7860184289459 | Exploration: 0.0216719665566 | Step: 266 | LR:0.0015
| Reward: -1532 | Episode: 111 | Qmax: 450.50590714463243 | Exploration: 0.0212385272255 | Step: 444 | LR:0.0015
| Reward: -827 | Episode: 112 | Qmax: 449.7910732693142 | Exploration: 0.020813756681 | Step: 360 | LR:0.0015
| Reward: -1731 | Episode: 113 | Qmax: 448.0247558453761 | Exploration: 0.0203974815474 | Step: 436 | LR:0.0015
| Reward: -3481 | Episode: 114 | Qmax: 444.9774348561357 | Exploration: 0.0199895319164 | Step: 656 | LR:0.0015
| Reward: -1657 | Episode: 115 | Qmax: 442.96478127926724 | Exploration: 0.0199895319164 | Step: 659 | LR:0.0015
| Reward: -3010 | Episode: 116 | Qmax: 442.2281283739931 | Exploration: 0.0199895319164 | Step: 644 | LR:0.0015
| Reward: -5222 | Episode: 117 | Qmax: 438.4311533004139 | Exploration: 0.0199895319164 | Step: 957 | LR:0.0015
| Reward: -1631 | Episode: 118 | Qmax: 438.8200965650154 | Exploration: 0.0199895319164 | Step: 264 | LR:0.0015
| Reward: -1634 | Episode: 119 | Qmax: 434.58423902951097 | Exploration: 0.0199895319164 | Step: 447 | LR:0.0015
| Reward: -2611 | Episode: 120 | Qmax: 432.7671783680224 | Exploration: 0.0199895319164 | Step: 524 | LR:0.0015
| Reward: -1658 | Episode: 121 | Qmax: 432.53613449988586 | Exploration: 0.0199895319164 | Step: 633 | LR:0.0015
| Reward: -3010 | Episode: 122 | Qmax: 433.1972229840004 | Exploration: 0.0199895319164 | Step: 365 | LR:0.0015
| Reward: -3037 | Episode: 123 | Qmax: 427.0714121557481 | Exploration: 0.0199895319164 | Step: 716 | LR:0.0015
| Reward: -4411 | Episode: 124 | Qmax: 424.52935253368605 | Exploration: 0.0199895319164 | Step: 999 | LR:0.0015
| Reward: -1870 | Episode: 125 | Qmax: 421.75088282560495 | Exploration: 0.0199895319164 | Step: 503 | LR:0.0015
| Reward: -3188 | Episode: 126 | Qmax: 418.93847397312976 | Exploration: 0.0199895319164 | Step: 660 | LR:0.0015
| Reward: -1796 | Episode: 127 | Qmax: 416.517521671684 | Exploration: 0.0199895319164 | Step: 726 | LR:0.0015
| Reward: -1586 | Episode: 128 | Qmax: 413.6515937573982 | Exploration: 0.0199895319164 | Step: 561 | LR:0.0015
| Reward: -1181 | Episode: 129 | Qmax: 412.3725766482995 | Exploration: 0.0199895319164 | Step: 453 | LR:0.0015
| Reward: -2592 | Episode: 130 | Qmax: 409.8299749916095 | Exploration: 0.0199895319164 | Step: 838 | LR:0.0015
| Reward: -1459 | Episode: 131 | Qmax: 407.85249651566295 | Exploration: 0.0199895319164 | Step: 515 | LR:0.0015
| Reward: -2327 | Episode: 132 | Qmax: 407.0462283572635 | Exploration: 0.0199895319164 | Step: 888 | LR:0.0015
| Reward: -1952 | Episode: 133 | Qmax: 406.56705664857594 | Exploration: 0.0199895319164 | Step: 522 | LR:0.0015
| Reward: -979 | Episode: 134 | Qmax: 405.5509152866018 | Exploration: 0.0199895319164 | Step: 431 | LR:0.0015
| Reward: -1527 | Episode: 135 | Qmax: 405.7157360549564 | Exploration: 0.0199895319164 | Step: 799 | LR:0.0015
| Reward: -2350 | Episode: 136 | Qmax: 406.0413464306592 | Exploration: 0.0199895319164 | Step: 999 | LR:0.0015
| Reward: -1663 | Episode: 137 | Qmax: 407.9949674305535 | Exploration: 0.0199895319164 | Step: 539 | LR:0.0015
| Reward: -1954 | Episode: 138 | Qmax: 406.3872514787737 | Exploration: 0.0199895319164 | Step: 999 | LR:0.0015
| Reward: -2944 | Episode: 139 | Qmax: 404.38817363506087 | Exploration: 0.0199895319164 | Step: 999 | LR:0.0015
| Reward: -2485 | Episode: 140 | Qmax: 401.49718098836144 | Exploration: 0.0199895319164 | Step: 999 | LR:0.0015
| Reward: -2035 | Episode: 141 | Qmax: 398.60167870507223 | Exploration: 0.0199895319164 | Step: 999 | LR:0.0015
| Reward: -2404 | Episode: 142 | Qmax: 396.7181867841963 | Exploration: 0.0199895319164 | Step: 999 | LR:0.0015
| Reward: -1855 | Episode: 143 | Qmax: 394.29554893638755 | Exploration: 0.0199895319164 | Step: 999 | LR:0.0015
| Reward: -2287 | Episode: 144 | Qmax: 392.111218029553 | Exploration: 0.0199895319164 | Step: 999 | LR:0.0015
| Reward: -1882 | Episode: 145 | Qmax: 389.45855144695474 | Exploration: 0.0199895319164 | Step: 999 | LR:0.0015
| Reward: -1612 | Episode: 146 | Qmax: 387.7576643721358 | Exploration: 0.0199895319164 | Step: 999 | LR:0.0015
| Reward: -1774 | Episode: 147 | Qmax: 387.170208844098 | Exploration: 0.0199895319164 | Step: 999 | LR:0.0015
| Reward: -1774 | Episode: 148 | Qmax: 385.53926200981255 | Exploration: 0.0199895319164 | Step: 999 | LR:0.0015
| Reward: -1954 | Episode: 149 | Qmax: 382.9305921827589 | Exploration: 0.0199895319164 | Step: 999 | LR:0.0015
| Reward: -1738 | Episode: 150 | Qmax: 380.88247237716234 | Exploration: 0.0199895319164 | Step: 999 | LR:0.0015
| Reward: -1702 | Episode: 151 | Qmax: 378.5350235183914 | Exploration: 0.0199895319164 | Step: 999 | LR:0.0015
| Reward: -2296 | Episode: 152 | Qmax: 376.6346064387141 | Exploration: 0.0199895319164 | Step: 999 | LR:0.0015
| Reward: -2494 | Episode: 153 | Qmax: 374.0390083992684 | Exploration: 0.0199895319164 | Step: 999 | LR:0.0015
| Reward: -2035 | Episode: 154 | Qmax: 372.80548795255214 | Exploration: 0.0199895319164 | Step: 999 | LR:0.0015
| Reward: -2080 | Episode: 155 | Qmax: 370.3715449152766 | Exploration: 0.0199895319164 | Step: 999 | LR:0.0015
| Reward: -2017 | Episode: 156 | Qmax: 368.42321236641914 | Exploration: 0.0199895319164 | Step: 999 | LR:0.0015
| Reward: -1729 | Episode: 157 | Qmax: 367.4865561973106 | Exploration: 0.0199895319164 | Step: 999 | LR:0.0015
| Reward: -1990 | Episode: 158 | Qmax: 365.3640332837721 | Exploration: 0.0199895319164 | Step: 999 | LR:0.0015
| Reward: -1675 | Episode: 159 | Qmax: 364.68220836192637 | Exploration: 0.0199895319164 | Step: 999 | LR:0.0015
| Reward: -2170 | Episode: 160 | Qmax: 362.9687370781426 | Exploration: 0.0199895319164 | Step: 999 | LR:0.0015
| Reward: -1828 | Episode: 161 | Qmax: 361.0839638466592 | Exploration: 0.0199895319164 | Step: 999 | LR:0.0015
| Reward: -1666 | Episode: 162 | Qmax: 358.21259345282783 | Exploration: 0.0199895319164 | Step: 999 | LR:0.0015
| Reward: -2206 | Episode: 163 | Qmax: 354.48507540743867 | Exploration: 0.0199895319164 | Step: 999 | LR:0.0015
| Reward: -2341 | Episode: 164 | Qmax: 350.6205683833247 | Exploration: 0.0199895319164 | Step: 999 | LR:0.0015
| Reward: -2215 | Episode: 165 | Qmax: 347.4681548003081 | Exploration: 0.0199895319164 | Step: 999 | LR:0.0015
| Reward: -1783 | Episode: 166 | Qmax: 345.1171339796828 | Exploration: 0.0199895319164 | Step: 999 | LR:0.0015
| Reward: -1585 | Episode: 167 | Qmax: 342.01414616520816 | Exploration: 0.0199895319164 | Step: 999 | LR:0.0015
| Reward: -2008 | Episode: 168 | Qmax: 338.9519032582387 | Exploration: 0.0199895319164 | Step: 999 | LR:0.0015
| Reward: -1837 | Episode: 169 | Qmax: 336.08597785407477 | Exploration: 0.0199895319164 | Step: 999 | LR:0.0015
| Reward: -1945 | Episode: 170 | Qmax: 333.32125710915994 | Exploration: 0.0199895319164 | Step: 999 | LR:0.0015
| Reward: -1756 | Episode: 171 | Qmax: 330.895296816592 | Exploration: 0.0199895319164 | Step: 999 | LR:0.0015
| Reward: -1792 | Episode: 172 | Qmax: 328.25575340355005 | Exploration: 0.0199895319164 | Step: 999 | LR:0.0015
| Reward: -1864 | Episode: 173 | Qmax: 326.2608214904358 | Exploration: 0.0199895319164 | Step: 999 | LR:0.0015
| Reward: -1864 | Episode: 174 | Qmax: 323.9130087118368 | Exploration: 0.0199895319164 | Step: 999 | LR:0.0015
| Reward: -1801 | Episode: 175 | Qmax: 321.6745873375817 | Exploration: 0.0199895319164 | Step: 999 | LR:0.0015
| Reward: -2134 | Episode: 176 | Qmax: 319.09903409268645 | Exploration: 0.0199895319164 | Step: 999 | LR:0.0015
| Reward: -1999 | Episode: 177 | Qmax: 316.38760834198456 | Exploration: 0.0199895319164 | Step: 999 | LR:0.0015
| Reward: -1738 | Episode: 178 | Qmax: 313.6715916355809 | Exploration: 0.0199895319164 | Step: 999 | LR:0.0015
| Reward: -1572 | Episode: 179 | Qmax: 312.5654528240825 | Exploration: 0.0199895319164 | Step: 430 | LR:0.0015
| Reward: -2467 | Episode: 180 | Qmax: 310.32039947051544 | Exploration: 0.0199895319164 | Step: 999 | LR:0.0015
| Reward: -1936 | Episode: 181 | Qmax: 307.39480267010174 | Exploration: 0.0199895319164 | Step: 999 | LR:0.0015
| Reward: -2206 | Episode: 182 | Qmax: 305.1900164629962 | Exploration: 0.0199895319164 | Step: 999 | LR:0.0015
| Reward: -1981 | Episode: 183 | Qmax: 303.0863608664817 | Exploration: 0.0199895319164 | Step: 999 | LR:0.0015
| Reward: -1828 | Episode: 184 | Qmax: 300.3746517513607 | Exploration: 0.0199895319164 | Step: 999 | LR:0.0015
| Reward: -1828 | Episode: 185 | Qmax: 297.689670169437 | Exploration: 0.0199895319164 | Step: 999 | LR:0.0015
| Reward: -2386 | Episode: 186 | Qmax: 295.54202294946316 | Exploration: 0.0199895319164 | Step: 999 | LR:0.0015
| Reward: -1819 | Episode: 187 | Qmax: 293.3993680264737 | Exploration: 0.0199895319164 | Step: 999 | LR:0.0015
| Reward: -1891 | Episode: 188 | Qmax: 291.0671535488125 | Exploration: 0.0199895319164 | Step: 999 | LR:0.0015
| Reward: -1693 | Episode: 189 | Qmax: 288.5720184601105 | Exploration: 0.0199895319164 | Step: 999 | LR:0.0015
| Reward: -2062 | Episode: 190 | Qmax: 286.91261525197075 | Exploration: 0.0199895319164 | Step: 999 | LR:0.0015
| Reward: -1585 | Episode: 191 | Qmax: 284.91465125403727 | Exploration: 0.0199895319164 | Step: 999 | LR:0.0015
| Reward: -1945 | Episode: 192 | Qmax: 282.54298393241874 | Exploration: 0.0199895319164 | Step: 999 | LR:0.0015
| Reward: -1747 | Episode: 193 | Qmax: 280.23075385566233 | Exploration: 0.0199895319164 | Step: 999 | LR:0.0015
| Reward: -1918 | Episode: 194 | Qmax: 277.60963059617234 | Exploration: 0.0199895319164 | Step: 999 | LR:0.0015
| Reward: -1666 | Episode: 195 | Qmax: 274.96225998948165 | Exploration: 0.0199895319164 | Step: 999 | LR:0.0015
| Reward: -1684 | Episode: 196 | Qmax: 272.7899272258098 | Exploration: 0.0199895319164 | Step: 999 | LR:0.0015
| Reward: -1801 | Episode: 197 | Qmax: 270.93083925600405 | Exploration: 0.0199895319164 | Step: 999 | LR:0.0015
| Reward: -1792 | Episode: 198 | Qmax: 268.03723269778567 | Exploration: 0.0199895319164 | Step: 999 | LR:0.0015
| Reward: -1819 | Episode: 199 | Qmax: 265.6352419313845 | Exploration: 0.0199895319164 | Step: 999 | LR:0.0015
| Reward: -1756 | Episode: 200 | Qmax: 263.12559886546705 | Exploration: 0.0199895319164 | Step: 999 | LR:0.0015
| Reward: -1693 | Episode: 201 | Qmax: 261.1616925916395 | Exploration: 0.0199895319164 | Step: 999 | LR:0.0015
| Reward: -1621 | Episode: 202 | Qmax: 258.56227128617877 | Exploration: 0.0199895319164 | Step: 999 | LR:0.0015
| Reward: -1747 | Episode: 203 | Qmax: 256.4534591048568 | Exploration: 0.0199895319164 | Step: 999 | LR:0.0015
| Reward: -1166 | Episode: 204 | Qmax: 254.58068553838143 | Exploration: 0.0199895319164 | Step: 618 | LR:0.0015
| Reward: -1846 | Episode: 205 | Qmax: 252.82491697324767 | Exploration: 0.0199895319164 | Step: 999 | LR:0.0015
| Reward: -2107 | Episode: 206 | Qmax: 250.9877752355627 | Exploration: 0.0199895319164 | Step: 999 | LR:0.0015
| Reward: -2026 | Episode: 207 | Qmax: 249.14673523621278 | Exploration: 0.0199895319164 | Step: 999 | LR:0.0015
| Reward: -1864 | Episode: 208 | Qmax: 247.3898845439678 | Exploration: 0.0199895319164 | Step: 999 | LR:0.0015
| Reward: -1648 | Episode: 209 | Qmax: 245.53027006193204 | Exploration: 0.0199895319164 | Step: 999 | LR:0.0015
| Reward: -1621 | Episode: 210 | Qmax: 243.74780872180776 | Exploration: 0.0199895319164 | Step: 999 | LR:0.0015
| Reward: -1900 | Episode: 211 | Qmax: 241.83808614828206 | Exploration: 0.0199895319164 | Step: 999 | LR:0.0015
